id,position,employer,date,location,href
4375298,Analityk Hurtowni Danych,Bank Zachodni WBK S.A.,2016-01-27,"Wroc³aw, dolnoœl¹skie","/praca/analityk-hurtowni-danych-wroclaw,oferta,4375298"
4375300,Analityk Hurtowni Danych,Bank Zachodni WBK S.A.,2016-01-27,"Poznañ, wielkopolskie","/praca/analityk-hurtowni-danych-poznan,oferta,4375300"
4374139,Analityk Fundamentalny,Bank Zachodni WBK S.A.,2016-01-27,"Warszawa, mazowieckie","/praca/analityk-fundamentalny-warszawa,oferta,4374139"
4374475,Analityk,Grupa Progres,2016-01-27,"Gdañsk, pomorskie","/praca/analityk-gdansk,oferta,4374475"
4374251,Analityk ds. Efektywnoœci Biznesu w Dziale Sprzeda¿y,Biofarm,2016-01-27,"Poznañ, wielkopolskie","/praca/analityk-ds-efektywnosci-biznesu-w-dziale-sprzedazy-poznan,oferta,4374251"
4373430,Analityk sprzeda¿y,Roshen Europe Sp. z o.o.,2016-01-27,"Warszawa, mazowieckie","/praca/analityk-sprzedazy-warszawa,oferta,4373430"
4355994,credit risk analyst,Randstad Finance (Randstad Professionals),2016-01-26,"Warszawa, mazowieckie","/praca/credit-risk-analyst-warszawa,oferta,4355994"
4358296,Business Analyst/HR Applications,Randstad Technologies (Randstad Professionals),2016-01-26,"Warszawa, mazowieckie","/praca/business-analyst-hr-applications-warszawa,oferta,4358296"
4343039,Business Analyst,SII Sp. z o.o.,2016-01-26,"Kraków, ma³opolskie","/praca/business-analyst-krakow,oferta,4343039"
4357897,junior financial analyst,Randstad Finance (Randstad Professionals),2016-01-26,"Warszawa, mazowieckie","/praca/junior-financial-analyst-warszawa,oferta,4357897"
4357740,Business Intelligence Analyst,Devonshire,2016-01-26,"Warszawa, mazowieckie","/praca/business-analyst-warszawa,oferta,4357740"
4338978,Regional Business Analyst,Wabco Polska,2016-01-26,"Wroc³aw, dolnoœl¹skie","/praca/regional-business-analyst-wroclaw,oferta,4338978"
4344175,Business Analyst - Junior Controller,Amazon,2016-01-26,"Bielany Wroc³awskie (pow. wroc³awski), dolnoœl¹skie","/praca/business-analyst-junior-controller-bielany-wroclawskie-pow-wroclawski,oferta,4344175"
4343561,Business Analyst - Junior Controller,Amazon,2016-01-26,"Bielany Wroc³awskie (pow. wroc³awski), dolnoœl¹skie","/praca/business-analyst-junior-controller-bielany-wroclawskie-pow-wroclawski,oferta,4343561"
4338952,Market Analyst and Database Developer,Caterva GmbH,2016-01-26,"Pullach, Niemcy","/praca/market-analyst-and-database-developer-pullach,oferta,4338952"
4372319,Data Analyst,FUERO GAMES,2016-01-26,"Warszawa, mazowieckie","/praca/data-analyst-warszawa,oferta,4372319"
4356531,Analyst In Banking Operations,CREDIT SUISSE Poland,2016-01-26,"Wroc³aw, dolnoœl¹skie","/praca/analyst-in-banking-operations-wroclaw,oferta,4356531"
4372296,Business Analyst,Experis IT Katowice,2016-01-26,"Wroc³aw, dolnoœl¹skie","/praca/business-analyst-wroclaw,oferta,4372296"
4371965,Operations - Content Quality Analyst with English and Danish,Accenture,2016-01-26,"Warszawa, mazowieckie","/praca/operations-content-quality-analyst-with-english-and-danish-warszawa,oferta,4371965"
4371961,Operations - Content Quality Analyst with English and Greek,Accenture,2016-01-26,"Warszawa, mazowieckie","/praca/operations-content-quality-analyst-with-english-and-greek-warszawa,oferta,4371961"
4371954,Operations - Quality Analyst with English and Hungarian,Accenture,2016-01-26,"Warszawa, mazowieckie","/praca/operations-quality-analyst-with-english-and-hungarian-warszawa,oferta,4371954"
4371955,Operations - Content Quality Analyst with English and Hebrew,Accenture,2016-01-26,"Warszawa, mazowieckie","/praca/operations-content-quality-analyst-with-english-and-hebrew-warszawa,oferta,4371955"
4371942,Operations - Content Quality Analyst with English and French,Accenture,2016-01-26,"Warszawa, mazowieckie","/praca/operations-content-quality-analyst-with-english-and-french-warszawa,oferta,4371942"
4371934,Operations - Content Quality Analyst with Arabic,Accenture,2016-01-26,"Warszawa, mazowieckie","/praca/operations-content-quality-analyst-with-arabic-warszawa,oferta,4371934"
4371937,Operations - Content Quality Analyst with English and Polish,Accenture,2016-01-26,"Warszawa, mazowieckie","/praca/operations-content-quality-analyst-with-english-and-polish-warszawa,oferta,4371937"
4371928,Operations - Content Quality Analyst with Portuguese,Accenture,2016-01-26,"Warszawa, mazowieckie","/praca/operations-content-quality-analyst-with-portuguese-warszawa,oferta,4371928"
4371932,Operations - Content Quality Analyst with Turkish,Accenture,2016-01-26,"Warszawa, mazowieckie","/praca/operations-content-quality-analyst-with-turkish-warszawa,oferta,4371932"
4371933,Operations - Content Quality Analyst with Arabic,Accenture,2016-01-26,"Warszawa, mazowieckie","/praca/operations-content-quality-analyst-with-arabic-warszawa,oferta,4371933"
4371890,Operations - Junior Data Analyst with English and German,Accenture,2016-01-26,"Warszawa, mazowieckie","/praca/operations-junior-data-analyst-with-english-and-german-warszawa,oferta,4371890"
4371564,Market Research Analyst,NIELSEN,2016-01-26,"Warszawa, mazowieckie","/praca/market-research-analyst-warszawa,oferta,4371564"
4366530,Project Management Office Analyst,Capgemini Software Solutions Center,2016-01-26,"Wroc³aw, dolnoœl¹skie","/praca/project-management-office-analyst-wroclaw,oferta,4366530"
4352543,Analityk Aplikacji Webowych,Polska Press Sp. z o.o.,2016-01-26,"Gdañsk, pomorskie","/praca/analityk-aplikacji-webowych-gdansk,oferta,4352543"
4372740,Analityk SQL,IT KONTRAKT,2016-01-26,"Warszawa, mazowieckie","/praca/analityk-sql-warszawa,oferta,4372740"
4372526,Analityk Hurtowni Danych,Grupa Generali,2016-01-26,"Warszawa, mazowieckie","/praca/analityk-hurtowni-danych-warszawa,oferta,4372526"
4370132,Kosztorysant - Analityk,AdRepublic,2016-01-26,"Legionowo, Micha³ów-Reginów (pow. legionowski), mazowieckie","/praca/kosztorysant-analityk-legionowo-michalow-reginow-pow-legionowski,oferta,4370132"
4348821,Analityk Biznesowy IT,Kelly Services Poland Sp. z o.o.,2016-01-26,"Warszawa, mazowieckie","/praca/analityk-biznesowy-it-warszawa,oferta,4348821"
4349291,Starszy Analityk IT,Kelly Services Poland Sp. z o.o.,2016-01-26,"Warszawa, Janki (pow. pruszkowski), mazowieckie","/praca/starszy-analityk-it-warszawa-janki-pow-pruszkowski,oferta,4349291"
4371426,Analityk Systemowy (e-commerce),Devoteam S.A.,2016-01-26,"Warszawa, mazowieckie","/praca/analityk-systemowy-e-commerce-warszawa,oferta,4371426"
4370215,Starszy Analityk Biznesowy,Starter24 Sp. z o.o.,2016-01-26,"Poznañ, wielkopolskie","/praca/starszy-analityk-biznesowy-poznan,oferta,4370215"
4371298,Analityk sprzeda¿owy ds. du¿ych przedsiêbiorstw,mBank S.A.,2016-01-26,"Katowice, œl¹skie","/praca/analityk-sprzedazowy-ds-duzych-przedsiebiorstw-katowice,oferta,4371298"
4371292,Analityk Danych,Sieæ Aptek Dbam o Zdrowie DOZ S.A.,2016-01-26,"Warszawa, mazowieckie","/praca/analityk-danych-warszawa,oferta;4371292"
4370446,M³odszy Analityk - Consulting,Incube CPM Sp. z o.o.,2016-01-26,"Warszawa, mazowieckie","/praca/mlodszy-analityk-consulting-warszawa,oferta,4370446"
4362763,Praktykant/Analityk - Zarz¹dzanie Ryzykiem Informatycznym – Zespó³ Analiz Danych,EY (dawniej Ernst & Young),2016-01-26,"Warszawa, mazowieckie","/praca/praktykant-analityk-zarzadzanie-ryzykiem-informatycznym-zespol-analiz-danych-warszawa,oferta,4362763"
4369660,Praktykant / Analityk - Pentester aplikacji,EY (dawniej Ernst & Young),2016-01-26,"Warszawa, mazowieckie","/praca/praktykant-analityk-pentester-aplikacji-warszawa,oferta,4369660"
4368607,Digital - Data Scientist,Accenture,2016-01-25,"Warszawa, mazowieckie","/praca/digital-data-scientist-warszawa,oferta,4368607"
4368608,Digital - Data Scientist,Accenture,2016-01-25,"Kraków, ma³opolskie","/praca/digital-data-scientist-krakow,oferta,4368608"
4368609,Digital - Data Scientist,Accenture,2016-01-25,"Poznañ, wielkopolskie","/praca/digital-data-scientist-poznan,oferta,4368609"
4354010,IT Business/System Analyst,Devonshire,2016-01-25,"Kraków, ma³opolskie","/praca/it-business-system-analyst-krakow,oferta,4354010"
4370298,Senior FP&A Analyst,Jobfinder Ewelina Hordyniec,2016-01-25,"Kraków, ma³opolskie","/praca/senior-fp-a-analyst-krakow,oferta,4370298"
4345617,Test Analyst,Nordea Operations Centre,2016-01-25,"£ódŸ, ³ódzkie","/praca/test-analyst-lodz,oferta,4345617"
4369312,Research Analyst (Nanotechnology),Frost & Sullivan S.A. Oddzia³ w Polsce,2016-01-25,"Warszawa, mazowieckie","/praca/research-analyst-nanotechnology-warszawa,oferta,4369312"
4366443,Frontend IT Support Analyst,GFT Polska,2016-01-25,"Warszawa, mazowieckie","/praca/frontend-it-support-analyst-warszawa,oferta,4366443"
4343123,M³odszy Programista .NET - Analityk,ING Bank Œl¹ski S.A.,2016-01-25,"Katowice, œl¹skie","/praca/mlodszy-programista-net-analityk-katowice,oferta,4343123"
4357980,Analityk ds. Testów,Polkomtel Sp. z o.o.,2016-01-25,"Warszawa, mazowieckie","/praca/analityk-ds-testow-warszawa,oferta,4357980"
4358393,Analityk Sprzeda¿y,Distribev Sp. z o.o. (spó³ka nale¿¹ca do Grupy Kapita³owej ¯ywiec S.A.),2016-01-25,"Kraków, ma³opolskie","/praca/analityk-sprzedazy-krakow,oferta,4358393"
4355506,m³odszy analityk biznesowy,Randstad Technologies (Randstad Professionals),2016-01-25,"Warszawa, mazowieckie","/praca/mlodszy-analityk-biznesowy-warszawa,oferta,4355506"
4344766,Analityk ds. prognozowania sprzeda¿y - Forecaster,Rekrutacja ukryta,2016-01-25,"Warszawa, mazowieckie","/praca/analityk-ds-prognozowania-sprzedazy-forecaster-warszawa,oferta,4344766"
4368879,Analityk ds. Wynagrodzeñ,AXA DIRECT,2016-01-25,"Warszawa, mazowieckie","/praca/analityk-ds-wynagrodzen-warszawa,oferta,4368879"
4349588,Analityk – Zespó³ Doradztwa Informatycznego (Bezpieczeñstwo),EY (dawniej Ernst & Young),2016-01-25,"Warszawa, mazowieckie","/praca/analityk-zespol-doradztwa-informatycznego-bezpieczenstwo-warszawa,oferta,4349588"
4369346,Analityk Migracji Danych,Experis IT Warszawa 126,2016-01-25,"Katowice, œl¹skie","/praca/analityk-migracji-danych-katowice,oferta,4369346"
4368932,Analityk w Biurze Zakupów,GRUPA PZU,2016-01-25,"Warszawa, mazowieckie","/praca/analityk-w-biurze-zakupow-warszawa,oferta;4368932"
4337866,Analityk Biznesowy IT,GRUPA KOTRAK,2016-01-25,"D¹browa Górnicza, Gliwice, Katowice, Sosnowiec, Tychy, œl¹skie","/praca/analityk-biznesowy-it-katowice-gliwice-tychy-sosnowiec-dabrowa-gornicza,oferta,4337866"
4338075,Analityk Biznesowy IT,GRUPA KOTRAK,2016-01-25,"£ódŸ, ³ódzkie","/praca/analityk-biznesowy-it-lodz,oferta,4338075"
4355486,Analityk Kredytowy w Zespole Kredytów Inwestycyjnych Mikrofirm,Bank BG¯ BNP Paribas,2016-01-25,"Warszawa, mazowieckie","/praca/analityk-kredytowy-w-zespole-kredytow-inwestycyjnych-mikrofirm-warszawa,oferta,4355486"
4354394,Analityk Kredytowy - ma³e firmy na uproszczonej sprawozdawczoœci,Bank BG¯ BNP Paribas,2016-01-25,"Warszawa, mazowieckie","/praca/analityk-kredytowy-male-firmy-na-uproszczonej-sprawozdawczosci-warszawa,oferta,4354394"
4364171,Analityk Danych,Wydawnictwo Edycja œw. Paw³a,2016-01-25,"Wrzosowa (pow. czêstochowski), œl¹skie","/praca/analityk-danych-wrzosowa-pow-czestochowski,oferta,4364171"
4341789,SAP GRC Analyst,EY Global Services,2016-01-24,"Wroc³aw, dolnoœl¹skie","/praca/sap-grc-analyst-wroclaw,oferta,4341789"
4349581,Credit Analyst,Elavon Merchant Services,2016-01-24,"Warszawa, mazowieckie","/praca/credit-analyst-warszawa,oferta,4349581"
4339811,Junior AR Analyst with Czech,IBM BTO Business Consulting Services Sp. z o.o.,2016-01-24,"Kraków, ma³opolskie","/praca/junior-ar-analyst-with-czech-krakow,oferta,4339811"
4350513,Technical Business Analyst – EDI,DSV ISS,2016-01-24,"Warszawa, mazowieckie","/praca/technical-business-analyst-edi-warszawa,oferta,4350513"
4344887,Global KPI & Production Planning Analyst (m/f),QIAGEN BUSINESS SERVICES,2016-01-24,"Wroc³aw, dolnoœl¹skie","/praca/global-kpi-production-planning-analyst-m-f-wroclaw,oferta,4344887"
4339529,Vendor Risk Management - Monitoring and Governance Analyst,Deutsche Services Polska Sp. z o.o.,2016-01-24,"Warszawa, mazowieckie","/praca/vendor-risk-management-monitoring-and-governance-analyst-warszawa,oferta,4339529"
4339496,Vendor Risk Management Reporting Analyst,Deutsche Services Polska Sp. z o.o.,2016-01-24,"Warszawa, mazowieckie","/praca/vendor-risk-management-reporting-analyst-warszawa,oferta,4339496"
4367961,Analityk ds. Rozwoju Oferty,PLAY,2016-01-24,"Warszawa, mazowieckie","/praca/analityk-ds-rozwoju-oferty-warszawa,oferta,4367961"
4348071,Doradca Analityk Klienta Korporacyjnego CBK,ING Bank Œl¹ski S.A.,2016-01-24,"Poznañ, wielkopolskie","/praca/doradca-analityk-klienta-korporacyjnego-cbk-poznan,oferta,4348071"
4324147,Analityk Business Intelligence - Analityk Hurtowni Danych,Capgemini Software Solutions Center,2016-01-24,"Wroc³aw, dolnoœl¹skie","/praca/analityk-business-intelligence-analityk-hurtowni-danych-wroclaw,oferta,4324147"
4342003,Konsultant/ Analityk biznesowy (TMC),Deloitte,2016-01-24,"Warszawa, mazowieckie","/praca/konsultant-analityk-biznesowy-tmc-warszawa,oferta,4342003"
4362251,Analityk - Konsultant - Zespo³ Zarz¹dzania Efektywnoœci¹,EY (dawniej Ernst & Young),2016-01-24,"Warszawa, mazowieckie","/praca/analityk-konsultant-zespol-zarzadzania-efektywnoscia-warszawa,oferta,4362251"
4362177,Starszy Analityk CRM,ProData Consult Polska,2016-01-23,"Toruñ, kujawsko-pomorskie","/praca/starszy-analityk-crm-torun,oferta,4362177"
4342333,Senior Quantitative Risk Analyst,Kelly Services Poland Sp. z o.o.,2016-01-22,"Kraków, ma³opolskie","/praca/senior-quantitative-risk-analyst-krakow,oferta,4342333"
4366465,Rekruter / Research Analyst z jêzykiem angielskim,Antal SSC/BPO,2016-01-22,"Gdañsk, pomorskie","/praca/rekruter-research-analyst-z-jezykiem-angielskim-gdansk,oferta,4366465"
4366466,Rekruter / Research Analyst z jêzykiem angielskim,Antal SSC/BPO,2016-01-22,"£ódŸ, ³ódzkie","/praca/rekruter-research-analyst-z-jezykiem-angielskim-lodz,oferta,4366466"
4366467,Rekruter / Research Analyst z jêzykiem angielskim,Antal SSC/BPO,2016-01-22,"Szczecin, zachodniopomorskie","/praca/rekruter-research-analyst-z-jezykiem-angielskim-szczecin,oferta,4366467"
4366468,Rekruter / Research Analyst z jêzykiem angielskim,Antal SSC/BPO,2016-01-22,"Kraków, ma³opolskie","/praca/rekruter-research-analyst-z-jezykiem-angielskim-krakow,oferta,4366468"
4366469,Rekruter / Research Analyst z jêzykiem angielskim,Antal SSC/BPO,2016-01-22,"Wroc³aw, dolnoœl¹skie","/praca/rekruter-research-analyst-z-jezykiem-angielskim-wroclaw,oferta,4366469"
4366470,Rekruter / Research Analyst z jêzykiem angielskim,Antal SSC/BPO,2016-01-22,"Katowice, œl¹skie","/praca/rekruter-research-analyst-z-jezykiem-angielskim-katowice,oferta,4366470"
4366471,Rekruter / Research Analyst z jêzykiem angielskim,Antal SSC/BPO,2016-01-22,"Poznañ, wielkopolskie","/praca/rekruter-research-analyst-z-jezykiem-angielskim-poznan,oferta,4366471"
4366472,Rekruter / Research Analyst z jêzykiem angielskim,Antal SSC/BPO,2016-01-22,"Warszawa, mazowieckie","/praca/rekruter-research-analyst-z-jezykiem-angielskim-warszawa,oferta,4366472"
4345292,Starszy analityk/Ekspert ds. klienta korporacyjnego,Bergman Engineering Sp. z o.o.,2016-01-22,"Warszawa, mazowieckie","/praca/starszy-analityk-ekspert-ds-klienta-korporacyjnego-warszawa,oferta,4345292"
4351011,Analityk ds. Nale¿noœci z jêzykiem angielskim lub niemieckim,Antal SSC/BPO,2016-01-22,"Kraków, ma³opolskie","/praca/analityk-ds-naleznosci-z-jezykiem-angielskim-lub-niemieckim-krakow,oferta,4351011"
4351012,Analityk ds. Nale¿noœci z jêzykiem angielskim lub niemieckim,Antal SSC/BPO,2016-01-22,"Katowice, œl¹skie","/praca/analityk-ds-naleznosci-z-jezykiem-angielskim-lub-niemieckim-katowice,oferta,4351012"
4351013,Analityk ds. Nale¿noœci z jêzykiem angielskim lub niemieckim,Antal SSC/BPO,2016-01-22,"Warszawa, mazowieckie","/praca/analityk-ds-naleznosci-z-jezykiem-angielskim-lub-niemieckim-warszawa,oferta,4351013"
4340508,Product Owner - Zespó³ Big Data,Grupa Pracuj,2016-01-21,"Warszawa, mazowieckie","/praca/product-owner-zespol-big-data-warszawa,oferta,4340508"
4364550,(Jr) Incident Analyst with German - Specjalista ds. Wsparcia Klienta z jêzykiem niemieckim,Antal SSC/BPO,2016-01-21,"Katowice, œl¹skie","/praca/jr-incident-analyst-with-german-specjalista-ds-wsparcia-klienta-z-jezykiem-niemi-katowice,oferta,4364550"
4364551,(Jr) Incident Analyst with German - Specjalista ds. Wsparcia Klienta z jêzykiem niemieckim,Antal SSC/BPO,2016-01-21,"Kraków, ma³opolskie","/praca/jr-incident-analyst-with-german-specjalista-ds-wsparcia-klienta-z-jezykiem-niemi-krakow,oferta,4364551"
4364552,(Jr) Incident Analyst with German - Specjalista ds. Wsparcia Klienta z jêzykiem niemieckim,Antal SSC/BPO,2016-01-21,"Gdañsk, pomorskie","/praca/jr-incident-analyst-with-german-specjalista-ds-wsparcia-klienta-z-jezykiem-niemi-gdansk,oferta,4364552"
4364553,(Jr) Incident Analyst with German - Specjalista ds. Wsparcia Klienta z jêzykiem niemieckim,Antal SSC/BPO,2016-01-21,"Opole, opolskie","/praca/jr-incident-analyst-with-german-specjalista-ds-wsparcia-klienta-z-jezykiem-niemi-opole,oferta,4364553"
4362625,Analyst with German and English,Xerox Services £ódŸ,2016-01-21,"£ódŸ, ³ódzkie","/praca/analyst-with-german-and-english-lodz,oferta,4362625"
4361625,Junior Project Financial Analyst,Nexity Polska Sp. z o.o.,2016-01-21,"Warszawa, mazowieckie","/praca/junior-project-financial-analyst-warszawa,oferta,4361625"
4361965,PMO Analyst,ATSI S.A.,2016-01-21,"Kraków, ma³opolskie","/praca/pmo-analyst-krakow,oferta,4361965"
4362066,Programista Java - Programista Data Mining,ALGOLYTICS,2016-01-21,"Poznañ, wielkopolskie","/praca/programista-java-programista-data-mining-poznan,oferta,4362066"
4348457,m³odszy analityk biznesowy,Randstad Polska (Oddzia³ Warszawa Centrum),2016-01-21,"Warszawa, mazowieckie","/praca/mlodszy-analityk-biznesowy-warszawa,oferta,4348457"
4364598,M³odszy Analityk w Dziale Transakcji,Goldman Recruitment,2016-01-21,"Poznañ, wielkopolskie","/praca/mlodszy-analityk-w-dziale-transakcji-poznan,oferta,4364598"
4364205,Analityk Biznesowo - Systemowy,Diverse Consulting Group Sp. z o.o.,2016-01-21,"Warszawa, mazowieckie","/praca/analityk-biznesowo-systemowy-warszawa,oferta,4364205"
4364206,Analityk Biznesowo - Systemowy,Diverse Consulting Group Sp. z o.o.,2016-01-21,"Kraków, ma³opolskie","/praca/analityk-biznesowo-systemowy-krakow,oferta,4364206"
4364207,Analityk Biznesowo - Systemowy,Diverse Consulting Group Sp. z o.o.,2016-01-21,"Gdañsk, pomorskie","/praca/analityk-biznesowo-systemowy-gdansk,oferta,4364207"
4354044,M³odszy Analityk,Savills Sp. z o. o.,2016-01-21,"Warszawa, mazowieckie","/praca/mlodszy-analityk-warszawa,oferta,4354044"
4363664,Analityk ds. Przetargów i Zapytañ,LYRECO Polska SA,2016-01-21,"Soko³ów (pow. pruszkowski), mazowieckie","/praca/analityk-ds-przetargow-i-zapytan-sokolow-pow-pruszkowski,oferta,4363664"
4363510,Analityk kredytowy detaliczny w Departamencie Oceny Ryzyka Kredytowego,Bank Ochrony Œrodowiska S.A.,2016-01-21,"Warszawa, mazowieckie","/praca/analityk-kredytowy-detaliczny-w-departamencie-oceny-ryzyka-kredytowego-warszawa,oferta,4363510"
4362572,M³odszy analityk kredytowy,ING Commercial Finance Polska Spó³ka Akcyjna,2016-01-21,"Warszawa, mazowieckie","/praca/mlodszy-analityk-kredytowy-warszawa,oferta,4362572"
4362826,Analityk,Work Service,2016-01-21,"Warszawa, mazowieckie","/praca/analityk-warszawa,oferta,4362826"
4362301,Analityk Biznesowy,Goldman Recruitment,2016-01-21,"Kielce, œwiêtokrzyskie","/praca/analityk-biznesowy-kielce,oferta,4362301"
4345307,audit analyst,Randstad Finance (Randstad Professionals),2016-01-20,"Warszawa, mazowieckie","/praca/audit-analyst-warszawa,oferta,4345307"
4358376,Financial Risk Management Analyst,RECONNECT,2016-01-20,"Kraków, ma³opolskie","/praca/financial-risk-management-analyst-krakow,oferta,4358376"
4359986,Analityk - Programista PL/SQL,Grupa Generali,2016-01-20,"Warszawa, mazowieckie","/praca/analityk-programista-pl-sql-warszawa,oferta,4359986"
4360309,M³odszy Analityk Logistyki,GK FARMACOL,2016-01-20,"Katowice, œl¹skie","/praca/mlodszy-analityk-logistyki-katowice,oferta,4360309"
4360134,Analityk Biznesowy IT,mobileWeb sp. z o.o.,2016-01-20,"Katowice, œl¹skie","/praca/analityk-biznesowy-it-katowice,oferta,4360134"
4354393,Analityk - Konsultant - Zespó³ Aktuarialny,EY (dawniej Ernst & Young),2016-01-20,"Warszawa, mazowieckie","/praca/analityk-konsultant-zespol-aktuarialny-warszawa,oferta,4354393"
4359638,Analityk danych,mBank S.A.,2016-01-20,"Warszawa, mazowieckie","/praca/analityk-danych-warszawa,oferta,4359638"
4344991,senior audit analyst,Randstad Finance (Randstad Professionals),2016-01-19,"Warszawa, mazowieckie","/praca/senior-audit-analyst-warszawa,oferta,4344991"
4343169,Senior Test Analyst,ASTEK Polska Sp. z o.o.,2016-01-19,"Warszawa, mazowieckie","/praca/senior-test-analyst-warszawa,oferta,4343169"
4343170,Senior Test Analyst,ASTEK Polska Sp. z o.o.,2016-01-19,"£ódŸ, ³ódzkie","/praca/senior-test-analyst-lodz,oferta,4343170"
4359239,Senior Test Analyst,ManpowerGroup Solutions II,2016-01-19,"Warszawa, mazowieckie","/praca/senior-test-analyst-warszawa,oferta,4359239"
4358454,Senior HR Analyst,CFW Financial Recruitment Specialists,2016-01-19,"Kraków, ma³opolskie","/praca/senior-hr-analyst-krakow,oferta,4358454"
4358361,Junior Financial Analyst,BMW Financial Services Polska Sp. z o.o.,2016-01-19,"Warszawa, mazowieckie","/praca/junior-financial-analyst-warszawa,oferta,4358361"
4358346,Business Intelligence Analyst,Hitachi,2016-01-19,"Kraków, ma³opolskie","/praca/business-intelligence-analyst-krakow,oferta,4358346"
4358005,Transfer Pricing Analyst,Goldman Recruitment,2016-01-19,"Szczecin, zachodniopomorskie","/praca/transfer-pricing-analyst-szczecin,oferta,4358005"
4357401,Junior Payroll Analyst,Manpower £ódŸ - D¹browskiego,2016-01-19,"£ódŸ, ³ódzkie","/praca/junior-payroll-analyst-lodz,oferta,4357401"
4356954,Operations - Business Operations Analyst,Accenture,2016-01-19,"Warszawa, mazowieckie","/praca/operations-business-operations-analyst-warszawa,oferta,4356954"
4341841,Junior Analyst for Foreign Customers,PEOPLE Sp. z o.o.,2016-01-19,"Warszawa, mazowieckie","/praca/junior-analyst-for-foreign-customers-warszawa,oferta,4341841"
4341842,Junior Analyst for Foreign Customers,PEOPLE Sp. z o.o.,2016-01-19,"Kraków, ma³opolskie","/praca/junior-analyst-for-foreign-customers-krakow,oferta,4341842"
4356602,Quantitative Analyst,Goldman Recruitment,2016-01-19,"Kraków, ma³opolskie","/praca/quantitative-analyst-krakow,oferta,4356602"
4356304,Business Analyst / Programmer – Dynamics NAV,Arche Consulting Sp. z o.o.,2016-01-19,"Czechowice-Dziedzice, œl¹skie","/praca/business-analyst-programmer-dynamics-nav-czechowice-dziedzice,oferta,4356304"
4359237,Asystent Analityka Biznesowego (sta¿),Konica Minolta Business Solutions Polska,2016-01-19,"Warszawa, mazowieckie","/praca/asystent-analityka-biznesowego-staz-warszawa,oferta,4359237"
4359101,M³odszy Analityk w dziale Business Intelligence & Strategy Support,USP Zdrowie,2016-01-19,"Warszawa, mazowieckie","/praca/mlodszy-analityk-w-dziale-business-intelligence-strategy-support-warszawa,oferta,4359101"
4335172,Praktykant - Analiza Danych,EY (dawniej Ernst & Young),2016-01-19,"Warszawa, mazowieckie","/praca/praktykant-analiza-danych-warszawa,oferta,4335172"
4340614,credit analyst (leasing area),Randstad Finance (Randstad Professionals),2016-01-18,"Warszawa, mazowieckie","/praca/credit-analyst-leasing-area-warszawa,oferta,4340614"
4355491,Data Analyst,Lionbridge Poland Sp. z o.o.,2016-01-18,"Warszawa, mazowieckie","/praca/data-analyst-warszawa,oferta,4355491"
4339158,Management Information Analyst,PwC,2016-01-18,"Gdañsk, pomorskie","/praca/management-information-analyst-gdansk,oferta,4339158"
4339157,Senior Analyst,PwC,2016-01-18,"Gdañsk, pomorskie","/praca/senior-analyst-gdansk,oferta,4339157"
4355109,"Data Analyst, ETI team",Thomson Reuters,2016-01-18,"Gdynia, pomorskie","/praca/data-analyst-eti-team-gdynia,oferta,4355109"
4355021,Product Stewardship Data Analyst,Cargill Poland Sp. z o.o.,2016-01-18,"Kiszkowo (pow. gnieŸnieñski), wielkopolskie","/praca/product-stewardship-data-analyst-kiszkowo-pow-gnieznienski,oferta,4355021"
4354259,Group Financial Analyst,AmRest Sp.z o.o.,2016-01-18,"Wroc³aw, dolnoœl¹skie","/praca/group-financial-analyst-wroclaw,oferta,4354259"
4342376,Finance & Accounting Process Analyst French Speaker,Capgemini Polska,2016-01-18,"Kraków, ma³opolskie","/praca/finance-accounting-process-analyst-french-speaker-krakow,oferta,4342376"
4356161,Analityk Biznesowy,Goldman Recruitment,2016-01-18,"Szczecin, zachodniopomorskie","/praca/analityk-biznesowy-szczecin,oferta,4356161"
4353083,M³odszy analityk ds. rozliczeñ,BPO Poland,2016-01-18,"Warszawa, mazowieckie","/praca/mlodszy-analityk-ds-rozliczen-warszawa,oferta,4353083"
4354834,Analityk Biznesowy,Open Finance S.A.,2016-01-18,"Warszawa, mazowieckie","/praca/analityk-biznesowy-warszawa,oferta,4354834"
4354639,Starszy Specjalista ds. Procesów - Analityk,GRUPA PZU,2016-01-18,"Warszawa, mazowieckie","/praca/starszy-specjalista-ds-procesow-analityk-warszawa,oferta;4354639"
4355234,Analityk BI - Rachunkowoœæ Bankowa,ProData Consult Polska,2016-01-18,"Kraków, ma³opolskie","/praca/analityk-bi-rachunkowosc-bankowa-krakow,oferta,4355234"
4355067,M³odszy analityk rynku nieruchomoœci,AmRest Sp.z o.o.,2016-01-18,"Wroc³aw, dolnoœl¹skie","/praca/mlodszy-analityk-rynku-nieruchomosci-wroclaw,oferta,4355067"
4342313,Analityk ds. Us³ug Finansowych ze znajomoœci¹ jêzyka niemieckiego,Capgemini Polska,2016-01-18,"Kraków, ma³opolskie","/praca/analityk-ds-uslug-finansowych-ze-znajomoscia-jezyka-niemieckiego-krakow,oferta,4342313"
4353085,Analityk Kredytowy,Raiffeisen-Leasing Polska S.A.,2016-01-18,"Warszawa, mazowieckie","/praca/analityk-kredytowy-warszawa,oferta,4353085"
4352917,Analityk,Wadwicz Sp. z o.o.,2016-01-18,"Sosnowiec, œl¹skie","/praca/analityk-sosnowiec,oferta,4352917"
